gene.id	cdna.length
FBgn0032017	1276
FBgn0022246	974
FBgn0003134	2235
FBgn0024329	5283
FBgn0028948	762
FBgn0032773	1985
FBgn0031897	1332
FBgn0051360	644
FBgn0037647	1400
FBgn0037239	1301
FBgn0015795	1511
FBgn0038235	854
FBgn0032006	5242
FBgn0031822	472
FBgn0037662	1332
FBgn0038472	1153
FBgn0011774	2148
FBgn0037364	2259
FBgn0031723	1209
FBgn0038391	3096
FBgn0037654	1699
FBgn0001138	3467
FBgn0000406	1462
FBgn0032804	534
FBgn0032082	2258
FBgn0037660	1901
FBgn0031728	2162
FBgn0031249	968
FBgn0086444	2788
FBgn0020278	5303
FBgn0038880	4916
FBgn0015324	2276
FBgn0051326	1761
FBgn0032895	1147
FBgn0028572	2353
FBgn0037690	1727
FBgn0038652	2523
FBgn0010300	4933
FBgn0039685	557
FBgn0037430	1262
FBgn0069354	1133
FBgn0038859	546
FBgn0032755	803
FBgn0001142	2193
FBgn0031871	1481
FBgn0003502	3273
FBgn0031779	1981
FBgn0038191	3190
FBgn0051352	3304
FBgn0002905	6420
FBgn0027086	3902
FBgn0037848	1779
FBgn0036985	6855
FBgn0040261	1620
FBgn0039689	1079
FBgn0028546	1299
FBgn0250753	2025
FBgn0005671	2722
FBgn0032006	5207
FBgn0052437	2185
FBgn0032359	849
FBgn0051606	671
FBgn0031927	2322
FBgn0037068	1219
FBgn0004889	3361
FBgn0053307	575
FBgn0037492	1890
FBgn0051363	1550
FBgn0026439	2874
FBgn0038915	646
FBgn0086710	513
FBgn0037696	914
FBgn0032249	2929
FBgn0031693	1666
FBgn0051084	490
FBgn0032889	1245
FBgn0039115	934
FBgn0032197	2385
FBgn0032614	1214
FBgn0010382	3649
FBgn0032205	858
FBgn0038038	1571
FBgn0032730	3358
FBgn0038952	2693
FBgn0031308	1622
FBgn0032800	3234
FBgn0051494	72
FBgn0041605	3764
FBgn0028470	3582
FBgn0028479	2875
FBgn0039158	1312
FBgn0000442	2580
FBgn0039237	504
FBgn0032482	2167
FBgn0051872	3339
FBgn0020249	1391
FBgn0038037	1815
FBgn0032771	1115
FBgn0038130	2238
FBgn0037460	830
FBgn0039114	1479
FBgn0013746	2317
FBgn0032879	2413
FBgn0037341	1375
FBgn0086265	1236
FBgn0032900	1237
FBgn0024944	4062
FBgn0032036	2406
FBgn0039129	666
FBgn0032004	1105
FBgn0039704	3024
FBgn0004652	3498
FBgn0028913	655
FBgn0001942	1799
FBgn0037591	1170
FBgn0027779	2340
FBgn0002781	1641
FBgn0032493	838
FBgn0037515	1851
FBgn0037608	1028
FBgn0014189	1657
FBgn0053113	1540
FBgn0031257	2617
FBgn0003267	1189
FBgn0037665	969
FBgn0004837	2943
FBgn0015282	1592
FBgn0043853	316
FBgn0051988	1047
FBgn0031995	5336
FBgn0014006	5174
FBgn0002781	2281
FBgn0010389	3489
FBgn0031258	4212
FBgn0031939	2770
FBgn0031980	454
FBgn0032151	3101
FBgn0032638	1581
FBgn0039182	4620
FBgn0037123	823
FBgn0032858	1691
FBgn0002121	5404
FBgn0037329	1580
FBgn0051673	1127
FBgn0040297	4616
FBgn0038424	1586
FBgn0039344	1299
FBgn0004197	5552
FBgn0040250	1737
FBgn0051231	2241
FBgn0032546	426
FBgn0032160	979
FBgn0028531	1841
FBgn0032525	1954
FBgn0010379	3663
FBgn0001128	2163
FBgn0037305	877
FBgn0051165	82
FBgn0027657	1246
FBgn0037200	1430
FBgn0028527	1912
FBgn0015834	1180
FBgn0032135	2404
FBgn0039233	716
FBgn0037468	1035
FBgn0003249	1401
FBgn0032464	2453
FBgn0039465	1442
FBgn0015269	8892
FBgn0037449	1029
FBgn0086377	1629
FBgn0038720	2804
FBgn0036974	1784
FBgn0032143	1615
FBgn0037786	1353
FBgn0038058	2244
FBgn0031947	2844
FBgn0039494	1393
FBgn0013981	526
FBgn0053194	686
FBgn0051523	2900
FBgn0032853	1011
FBgn0032502	1590
FBgn0002937	2101
FBgn0038672	1305
FBgn0032354	1396
FBgn0031774	1278
FBgn0022268	1221
FBgn0039067	2741
FBgn0039312	1334
FBgn0037376	1592
FBgn0001170	1660
FBgn0031703	2169
FBgn0010770	1495
FBgn0019936	566
FBgn0038879	495
FBgn0261289	582
FBgn0051268	1573
FBgn0042102	1569
FBgn0000560	1884
FBgn0028919	911
FBgn0027932	1957
FBgn0038432	1836
FBgn0037181	1324
FBgn0039668	3904
FBgn0003187	3261
FBgn0032632	1069
FBgn0012034	2349
FBgn0032701	1868
FBgn0032210	2078
FBgn0053129	1524
FBgn0038420	963
FBgn0037583	2139
FBgn0032867	942
FBgn0037552	1757
FBgn0038129	2333
FBgn0038697	993
FBgn0051548	946
FBgn0013759	4112
FBgn0003257	2041
FBgn0028427	1813
FBgn0045486	1185
FBgn0037421	3263
FBgn0260745	2789
FBgn0031235	1390
FBgn0001139	2887
FBgn0017550	2830
FBgn0004374	3592
FBgn0040950	1668
FBgn0038803	2425
FBgn0039485	995
FBgn0037094	2980
FBgn0032090	955
FBgn0026391	1140
FBgn0004611	5749
FBgn0011289	1441
FBgn0038143	2821
FBgn0010348	1418
FBgn0037076	1606
FBgn0037108	1563
FBgn0005590	1409
FBgn0038210	860
FBgn0038603	3747
FBgn0046301	1546
FBgn0051151	5060
FBgn0002781	1698
FBgn0031955	5606
FBgn0003499	5757
FBgn0051211	3047
FBgn0040238	3119
FBgn0037589	519
FBgn0010173	2133
FBgn0037485	1925
FBgn0032385	600
FBgn0020518	78
FBgn0037884	2176
FBgn0036990	996
FBgn0028862	2969
FBgn0051867	839
FBgn0028946	1230
FBgn0000114	2383
FBgn0037908	1423
FBgn0039637	3189
FBgn0037901	1947
FBgn0014863	2380
FBgn0051729	4903
FBgn0032482	2224
FBgn0013576	4502
FBgn0032635	1667
FBgn0038465	2388
FBgn0015778	3798
FBgn0039266	1813
FBgn0037183	862
FBgn0037018	981
FBgn0004797	2359
FBgn0038581	1619
FBgn0027492	3593
FBgn0043841	1767
FBgn0039205	725
FBgn0039654	2786
FBgn0005672	1438
FBgn0032513	1945
FBgn0037026	2312
FBgn0037245	2546
FBgn0028938	2424
FBgn0039130	1559
FBgn0051637	2677
FBgn0051719	3203
FBgn0038179	792
FBgn0037594	1239
FBgn0041247	1369
FBgn0000024	4454
FBgn0038928	1127
FBgn0039200	747
FBgn0001205	3972
FBgn0001086	2023
FBgn0024183	1912
FBgn0038074	989
FBgn0086687	1949
FBgn0037955	1665
FBgn0032709	450
FBgn0031220	2453
FBgn0027070	1898
FBgn0038862	3204
FBgn0038071	2465
FBgn0015905	2719
FBgn0032394	1043
FBgn0038965	1266
FBgn0031912	1955
FBgn0031893	1924
FBgn0016977	19455
FBgn0037576	1194
FBgn0037789	1002
FBgn0038053	2011
FBgn0021856	940
FBgn0037217	1467
FBgn0037537	1318
FBgn0010403	530
FBgn0042711	1507
FBgn0039180	978
FBgn0051862	549
FBgn0037102	854
FBgn0031734	3025
FBgn0003448	1677
FBgn0037288	1083
FBgn0039588	2240
FBgn0005777	2515
FBgn0031254	582
FBgn0051087	1445
FBgn0040283	3910
FBgn0003313	691
FBgn0053113	1436
FBgn0010398	1594
FBgn0031992	464
FBgn0052988	829
FBgn0037829	1673
FBgn0053110	2010
FBgn0003429	4896
FBgn0037882	1240
FBgn0051050	340
FBgn0002781	1736
FBgn0051126	589
FBgn0037001	1615
FBgn0037829	1709
FBgn0002592	957
FBgn0038747	3044
FBgn0051215	73
FBgn0051915	2523
FBgn0004118	1900
FBgn0041182	4439
FBgn0003916	164
FBgn0041100	1630
FBgn0032029	1659
FBgn0011962	73
FBgn0032889	1179
FBgn0037239	1571
FBgn0051164	1788
FBgn0032702	2514
FBgn0031834	2225
FBgn0015609	12976
FBgn0037402	626
FBgn0051459	1019
FBgn0031717	1216
FBgn0032726	1296
FBgn0003002	2947
FBgn0011669	193
FBgn0028658	3001
FBgn0037000	2159
FBgn0037005	1344
FBgn0051361	3485
FBgn0038158	729
FBgn0001197	910
FBgn0042207	1170
FBgn0032361	2057
FBgn0053291	4983
FBgn0040963	630
FBgn0032790	1194
FBgn0032393	1533
FBgn0038621	1170
FBgn0032281	409
FBgn0026718	1613
FBgn0039656	2628
FBgn0038512	887
FBgn0038234	706
FBgn0015019	2080
FBgn0037809	1001
FBgn0037322	1362
FBgn0039600	3283
FBgn0025803	4753
FBgn0038088	812
FBgn0037936	1415
FBgn0037950	1758
FBgn0037763	987
FBgn0032260	1530
FBgn0013277	2475
FBgn0038437	439
FBgn0002869	301
FBgn0039177	1549
FBgn0037746	2266
FBgn0051718	1620
FBgn0020439	2028
FBgn0011960	73
FBgn0045487	1176
FBgn0037290	1133
FBgn0032600	1613
FBgn0037213	3162
FBgn0037241	1685
FBgn0038925	1352
FBgn0032921	812
FBgn0001235	4201
FBgn0032149	984
FBgn0037057	1689
FBgn0037669	708
FBgn0038233	1647
FBgn0020439	1014
FBgn0027889	2049
FBgn0037837	1151
FBgn0014931	1805
FBgn0003339	4140
FBgn0032625	747
FBgn0038294	1783
FBgn0010040	723
FBgn0032025	1236
FBgn0039555	1340
FBgn0037294	1294
FBgn0038795	1173
FBgn0037135	2544
FBgn0027378	1496
FBgn0037845	1657
FBgn0029152	2140
FBgn0039249	2940
FBgn0032086	828
FBgn0046222	3060
FBgn0039467	1886
FBgn0037046	587
FBgn0039470	2127
FBgn0010389	3611
FBgn0037516	779
FBgn0051232	1245
FBgn0037012	2246
FBgn0037653	1579
FBgn0051357	1645
FBgn0038221	1815
FBgn0037934	2782
FBgn0039640	3572
FBgn0020407	2509
FBgn0031811	2652
FBgn0032229	1025
FBgn0003261	2995
FBgn0031322	1831
FBgn0015583	774
FBgn0028500	4842
FBgn0040609	527
FBgn0032938	1964
FBgn0037296	1237
FBgn0000071	1833
FBgn0038917	2831
FBgn0038774	791
FBgn0046763	1944
FBgn0028375	3149
FBgn0039332	1738
FBgn0037417	2226
FBgn0011945	72
FBgn0037336	5593
FBgn0024183	1942
FBgn0051658	774
FBgn0051642	1950
FBgn0015338	1118
FBgn0032940	3259
FBgn0003923	191
FBgn0011737	2403
FBgn0032634	511
FBgn0087013	4331
FBgn0020278	3993
FBgn0032602	1487
FBgn0031779	2076
FBgn0053128	1367
FBgn0037081	2325
FBgn0086443	1988
FBgn0051386	2775
FBgn0039002	559
FBgn0038950	1163
FBgn0032692	1604
FBgn0003507	4412
FBgn0038532	4824
FBgn0004855	696
FBgn0031762	3481
FBgn0051697	660
FBgn0039136	1727
FBgn0037297	1559
FBgn0037801	3209
FBgn0051797	3315
FBgn0046247	1488
FBgn0260642	4640
FBgn0051100	2579
FBgn0037980	1897
FBgn0026441	3178
FBgn0043022	127
FBgn0028540	1985
FBgn0051874	1623
FBgn0039688	4883
FBgn0051789	520
FBgn0051547	3891
FBgn0031343	1628
FBgn0032360	786
FBgn0260005	3755
FBgn0045495	1596
FBgn0037044	2010
FBgn0027785	664
FBgn0040510	3554
FBgn0052985	1886
FBgn0032923	1726
FBgn0053208	14434
FBgn0026577	9686
FBgn0032922	1042
FBgn0020647	3962
FBgn0260933	5024
FBgn0038601	1421
FBgn0038331	1587
FBgn0024330	1806
FBgn0024740	1402
FBgn0001977	2354
FBgn0037944	4520
FBgn0250823	2324
FBgn0004777	1097
FBgn0024326	2696
FBgn0031276	446
FBgn0000339	823
FBgn0037874	1030
FBgn0037150	1455
FBgn0010340	933
FBgn0031857	8898
FBgn0052939	1264
FBgn0041713	1524
FBgn0010265	624
FBgn0028841	995
FBgn0051546	1000
FBgn0086357	2042
FBgn0053207	2506
FBgn0020309	6202
FBgn0017581	3979
FBgn0028984	1517
FBgn0000140	6284
FBgn0039684	414
FBgn0032419	590
FBgn0031882	1991
FBgn0004177	2178
FBgn0038846	987
FBgn0037391	2215
FBgn0051058	1338
FBgn0000320	3075
FBgn0037082	2585
FBgn0250753	1955
FBgn0051467	1694
FBgn0032187	3908
FBgn0031894	2238
FBgn0037251	1108
FBgn0039212	1460
FBgn0027932	1874
FBgn0046322	1184
FBgn0038842	1381
FBgn0003357	893
FBgn0039347	2202
FBgn0031301	3275
FBgn0031345	689
FBgn0037202	1717
FBgn0039600	3403
FBgn0026585	2079
FBgn0051219	1445
FBgn0051343	3001
FBgn0015240	2832
FBgn0032752	3933
FBgn0002781	2046
FBgn0010225	2969
FBgn0039651	1288
FBgn0038008	2406
FBgn0032366	866
FBgn0004867	937
FBgn0004618	3399
FBgn0051125	1451
FBgn0032495	1579
FBgn0032818	1254
FBgn0001989	686
FBgn0028541	2469
FBgn0015575	2018
FBgn0038545	825
FBgn0037972	1048
FBgn0041710	1439
FBgn0051093	585
FBgn0037607	2250
FBgn0043783	1280
FBgn0038834	500
FBgn0011766	4926
FBgn0039589	2123
FBgn0002856	448
FBgn0031677	426
FBgn0032650	1413
FBgn0005674	3157
FBgn0039149	577
FBgn0086783	7147
FBgn0032910	2066
FBgn0038921	1316
FBgn0261532	3253
FBgn0039058	1233
FBgn0051111	952
FBgn0037917	2119
FBgn0038111	2053
FBgn0003319	3778
FBgn0037757	2975
FBgn0031317	1741
FBgn0039519	1733
FBgn0051683	2040
FBgn0027503	5393
FBgn0039564	2346
FBgn0039631	3053
FBgn0032222	1486
FBgn0032898	933
FBgn0002781	1801
FBgn0039213	3202
FBgn0051892	72
FBgn0051676	1057
FBgn0032457	1382
FBgn0013334	4844
FBgn0037710	1479
FBgn0011715	1344
FBgn0051522	2214
FBgn0038961	1883
FBgn0031250	1972
FBgn0010438	569
FBgn0004186	164
FBgn0038136	2965
FBgn0243512	2923
FBgn0039038	1778
FBgn0032304	1259
FBgn0032225	2069
FBgn0003600	1936
FBgn0063391	81
FBgn0022800	2941
FBgn0011965	73
FBgn0040299	3894
FBgn0004666	2926
FBgn0039005	2551
FBgn0027493	1997
FBgn0086897	2322
FBgn0042206	837
FBgn0031855	2269
FBgn0004110	1662
FBgn0028895	1457
FBgn0011904	73
FBgn0038005	1502
FBgn0000039	2216
FBgn0001180	3350
FBgn0031305	1791
FBgn0051568	73
FBgn0003567	3238
FBgn0041717	97
FBgn0039045	1594
FBgn0038003	804
FBgn0011999	73
FBgn0014023	1110
FBgn0038272	1509
FBgn0045474	1396
FBgn0004510	1858
FBgn0039669	715
FBgn0051419	474
FBgn0002441	5281
FBgn0037374	1655
FBgn0051708	3560
FBgn0039319	1791
FBgn0039321	1590
FBgn0004915	1481
FBgn0027873	2205
FBgn0002973	3479
FBgn0029157	4254
FBgn0038481	1005
FBgn0028569	617
FBgn0038143	2176
FBgn0031270	683
FBgn0037315	2795
FBgn0051602	72
FBgn0002939	1725
FBgn0086689	2596
FBgn0015778	4279
FBgn0028572	2270
FBgn0039109	1615
FBgn0000052	4277
FBgn0036984	2861
FBgn0038271	1785
FBgn0037094	3713
FBgn0038700	1632
FBgn0028901	5882
FBgn0003944	4600
FBgn0015270	1969
FBgn0003346	2324
FBgn0051549	1130
FBgn0046887	1212
FBgn0040989	538
FBgn0046302	1523
FBgn0032433	2937
FBgn0000588	1676
FBgn0002922	1532
FBgn0037630	1818
FBgn0031774	1336
FBgn0032036	2256
FBgn0037435	1410
FBgn0038197	3916
FBgn0046258	1896
FBgn0036979	1305
FBgn0001139	2995
FBgn0032801	1088
FBgn0042094	987
FBgn0038640	2329
FBgn0039007	1249
FBgn0038321	2091
FBgn0032008	652
FBgn0031319	3262
FBgn0032318	521
FBgn0027550	2551
FBgn0039677	1761
FBgn0039208	3120
FBgn0020622	3338
FBgn0002522	2775
FBgn0038826	2319
FBgn0032783	1421
FBgn0038090	1173
FBgn0038947	1623
FBgn0037722	1295
FBgn0039463	1587
FBgn0032416	1577
FBgn0027611	3504
FBgn0037098	8000
FBgn0037162	1617
FBgn0086912	1751
FBgn0004369	6224
FBgn0038302	708
FBgn0039084	2465
FBgn0037203	2531
FBgn0037000	2281
FBgn0261049	1998
FBgn0013531	1036
FBgn0039427	1392
FBgn0026753	721
FBgn0031343	1896
FBgn0039298	1038
FBgn0053092	2372
FBgn0043841	1831
FBgn0037533	2121
FBgn0037213	3094
FBgn0031323	740
FBgn0032946	1442
FBgn0028717	2919
FBgn0051116	3950
FBgn0038034	2031
FBgn0032669	896
FBgn0051282	74
FBgn0031987	1151
FBgn0038447	2200
FBgn0004838	2230
FBgn0038256	1714
FBgn0038638	2435
FBgn0015756	768
FBgn0038805	1064
FBgn0003334	4065
FBgn0002719	3009
FBgn0031768	1613
FBgn0010583	3744
FBgn0031238	1744
FBgn0037525	2840
FBgn0039024	2210
FBgn0041191	1021
FBgn0028704	4900
FBgn0010282	1946
FBgn0028941	1293
FBgn0004914	3248
FBgn0038018	1014
FBgn0004908	656
FBgn0039617	3096
FBgn0026059	7418
FBgn0004587	1552
FBgn0037332	3970
FBgn0004652	2865
FBgn0038385	3166
FBgn0037680	1482
FBgn0015279	4323
FBgn0002609	1413
FBgn0051089	1266
FBgn0037493	813
FBgn0020304	2420
FBgn0039380	951
FBgn0038564	1742
FBgn0039354	3007
FBgn0053121	1041
FBgn0020503	5453
FBgn0031719	603
FBgn0038874	3097
FBgn0037624	1992
FBgn0027945	895
FBgn0039532	2002
FBgn0039557	1246
FBgn0051921	2345
FBgn0014029	1569
FBgn0037853	1642
FBgn0020497	4490
FBgn0037448	4284
FBgn0020496	1745
FBgn0038260	1971
FBgn0037857	1408
FBgn0032348	4879
FBgn0027539	2708
FBgn0038959	945
FBgn0260462	2300
FBgn0260741	1866
FBgn0037918	3766
FBgn0015797	1838
FBgn0038873	2318
FBgn0037810	4684
FBgn0040529	619
FBgn0039478	3415
FBgn0039444	967
FBgn0042693	2349
FBgn0053208	2806
FBgn0051475	2688
FBgn0037126	826
FBgn0003475	4794
FBgn0015381	3043
FBgn0003375	636
FBgn0062442	674
FBgn0038631	693
FBgn0015790	1825
FBgn0041183	4220
FBgn0038102	1136
FBgn0020368	2650
FBgn0053333	576
FBgn0002781	1876
FBgn0029173	1981
FBgn0037093	4773
FBgn0037468	981
FBgn0039594	3802
FBgn0039464	2071
FBgn0028539	4977
FBgn0031784	1290
FBgn0037094	3332
FBgn0014857	799
FBgn0039190	927
FBgn0038869	1356
FBgn0039597	1030
FBgn0038467	2309
FBgn0051739	3879
FBgn0025571	2785
FBgn0032698	1214
FBgn0086897	1974
FBgn0032055	1720
FBgn0003475	2666
FBgn0039297	1034
FBgn0031882	2057
FBgn0086361	1517
FBgn0051092	4539
FBgn0032196	1027
FBgn0031220	2656
FBgn0052456	83
FBgn0038462	1253
FBgn0040600	758
FBgn0037156	872
FBgn0032489	501
FBgn0038380	765
FBgn0046888	1233
FBgn0038337	2156
FBgn0016076	3783
FBgn0031676	1602
FBgn0003751	781
FBgn0026257	1526
FBgn0004009	2907
FBgn0025777	1817
FBgn0039283	1827
FBgn0260463	2856
FBgn0038878	1103
FBgn0039681	1190
FBgn0037027	3367
FBgn0013347	613
FBgn0036992	1297
FBgn0039098	775
FBgn0038371	1326
FBgn0000182	4037
FBgn0032283	598
FBgn0015571	1821
FBgn0038388	1630
FBgn0004363	1605
FBgn0037843	1454
FBgn0032587	3796
FBgn0086446	702
FBgn0038377	1115
FBgn0032350	1279
FBgn0039467	2137
FBgn0038028	971
FBgn0041097	5495
FBgn0003255	5407
FBgn0032010	1354
FBgn0041182	4472
FBgn0000063	2100
FBgn0039709	5795
FBgn0037554	2548
FBgn0032882	2039
FBgn0027512	4829
FBgn0013949	1186
FBgn0041588	1837
FBgn0011919	73
FBgn0037368	1023
FBgn0037832	999
FBgn0038655	1032
FBgn0038363	475
FBgn0040260	1951
FBgn0032211	1383
FBgn0028499	2615
FBgn0038857	993
FBgn0032218	2212
FBgn0051713	560
FBgn0027929	1247
FBgn0037422	633
FBgn0038656	602
FBgn0260745	2786
FBgn0040070	825
FBgn0051374	2232
FBgn0031885	1922
FBgn0000071	1524
FBgn0032775	2564
FBgn0037978	2088
FBgn0011905	72
FBgn0051404	883
FBgn0000308	1313
FBgn0020493	3555
FBgn0051493	1005
FBgn0051814	3831
FBgn0000064	1481
FBgn0037007	1904
FBgn0045495	1506
FBgn0014189	1592
FBgn0020647	4088
FBgn0039141	2795
FBgn0028479	2590
FBgn0027363	2871
FBgn0015664	3098
FBgn0031343	1454
FBgn0038734	1841
FBgn0031307	2027
FBgn0031988	2866
FBgn0015924	2774
FBgn0037697	1059
FBgn0037465	1792
FBgn0032271	1579
FBgn0039053	1288
FBgn0038076	1651
FBgn0023407	5915
FBgn0031233	2919
FBgn0037536	3139
FBgn0037684	1615
FBgn0261238	4823
FBgn0037057	2012
FBgn0004652	2975
FBgn0032126	618
FBgn0005355	1840
FBgn0037773	1245
FBgn0032878	2170
FBgn0051885	74
FBgn0051875	1012
FBgn0040551	418
FBgn0001219	2280
FBgn0031759	5960
FBgn0021776	3322
FBgn0032809	910
FBgn0032151	3056
FBgn0051865	1086
FBgn0037672	1021
FBgn0039209	3860
FBgn0037875	1981
FBgn0037342	1109
FBgn0032372	1131
FBgn0025825	1658
FBgn0019932	1212
FBgn0027559	3917
FBgn0011865	71
FBgn0004652	2241
FBgn0032774	1088
FBgn0032341	4827
FBgn0004387	5525
FBgn0000413	3188
FBgn0027608	2281
FBgn0051345	984
FBgn0027508	5487
FBgn0032883	3131
FBgn0038360	1582
FBgn0037788	1406
FBgn0038239	540
FBgn0031832	1470
FBgn0000283	4184
FBgn0032901	5121
FBgn0011581	923
FBgn0032293	559
FBgn0038694	983
FBgn0086698	3614
FBgn0032538	1331
FBgn0032088	571
FBgn0032563	707
FBgn0051051	835
FBgn0011966	73
FBgn0031289	1073
FBgn0032522	1200
FBgn0038944	741
FBgn0037838	2021
FBgn0038771	1156
FBgn0038585	1088
FBgn0032769	1124
FBgn0027600	1145
FBgn0040684	517
FBgn0032023	1583
FBgn0051525	1171
FBgn0038224	599
FBgn0038909	1614
FBgn0051390	901
FBgn0010382	3505
FBgn0037938	1154
FBgn0047133	849
FBgn0027575	3976
FBgn0038766	1229
FBgn0039663	2188
FBgn0037816	1827
FBgn0032358	1184
FBgn0013998	2540
FBgn0038167	2537
FBgn0042111	1638
FBgn0037976	1596
FBgn0051145	2592
FBgn0037414	2692
FBgn0032021	1875
FBgn0039543	2333
FBgn0260742	1897
FBgn0027081	2315
FBgn0027492	3473
FBgn0004889	3240
FBgn0051531	5544
FBgn0031347	2229
FBgn0038167	2531
FBgn0015621	1246
FBgn0086783	6668
FBgn0032654	601
FBgn0015239	2330
FBgn0260939	1090
FBgn0261064	1838
FBgn0002932	3990
FBgn0011225	4318
FBgn0036996	1461
FBgn0039473	1090
FBgn0029176	1691
FBgn0037138	2580
FBgn0037592	2133
FBgn0004394	2175
FBgn0031860	1159
FBgn0038109	1113
FBgn0040262	1617
FBgn0032516	1031
FBgn0032715	1372
FBgn0032157	3053
FBgn0002631	882
FBgn0011666	2806
FBgn0086768	948
FBgn0027866	2178
FBgn0038144	1071
FBgn0028694	1234
FBgn0261004	3175
FBgn0086365	2261
FBgn0051320	3384
FBgn0011481	5016
FBgn0032520	2209
FBgn0041605	3629
FBgn0037313	934
FBgn0010379	3728
FBgn0261238	5255
FBgn0052425	2812
FBgn0037769	1124
FBgn0000504	3631
FBgn0038868	1109
FBgn0003651	3421
FBgn0004882	4860
FBgn0038126	1875
FBgn0037130	2341
FBgn0032265	1371
FBgn0025802	6560
FBgn0004885	5377
FBgn0038348	3858
FBgn0044323	2907
FBgn0002781	1692
FBgn0032848	2073
FBgn0004889	3165
FBgn0038603	3636
FBgn0023444	3325
FBgn0013276	2399
FBgn0086687	1934
FBgn0051450	582
FBgn0032934	2524
FBgn0015778	3933
FBgn0037182	2311
FBgn0053290	654
FBgn0040636	930
FBgn0038147	1160
FBgn0003145	2328
FBgn0031260	1720
FBgn0045038	1980
FBgn0032871	629
FBgn0053094	2298
FBgn0027070	1901
FBgn0031664	1863
FBgn0039324	1442
FBgn0037955	1422
FBgn0015589	8344
FBgn0028900	1090
FBgn0028855	531
FBgn0037709	1751
FBgn0031737	993
FBgn0020907	1280
FBgn0032363	7087
FBgn0016672	1440
FBgn0032863	2217
FBgn0037623	3327
FBgn0037235	1342
FBgn0037017	1022
FBgn0032782	1585
FBgn0051889	72
FBgn0027611	3504
FBgn0038313	939
FBgn0037924	4746
FBgn0086134	917
FBgn0040251	1675
FBgn0038984	2037
FBgn0039563	1074
FBgn0032474	2056
FBgn0038860	2380
FBgn0031675	2349
FBgn0020309	6892
FBgn0000250	1882
FBgn0037847	1056
FBgn0037205	3537
FBgn0037469	907
FBgn0037981	1451
FBgn0032194	2233
FBgn0051752	1074
FBgn0038168	3509
FBgn0031739	1390
FBgn0260745	2695
FBgn0038376	2988
FBgn0032421	1024
FBgn0038353	939
FBgn0037432	745
FBgn0031858	2037
FBgn0017557	891
FBgn0037942	1277
FBgn0004406	3700
FBgn0044324	3838
FBgn0039461	856
FBgn0039581	3164
FBgn0002941	2778
FBgn0037185	1800
FBgn0037828	612
FBgn0031275	5466
FBgn0032929	2812
FBgn0039135	1046
FBgn0028436	1330
FBgn0011858	73
FBgn0038145	2051
FBgn0015776	2191
FBgn0031772	607
FBgn0038299	1438
FBgn0039350	1589
FBgn0032694	2109
FBgn0038756	385
FBgn0039407	1069
FBgn0015765	1447
FBgn0036974	1792
FBgn0038449	1672
FBgn0040984	384
FBgn0063649	2772
FBgn0002633	982
FBgn0250834	915
FBgn0027950	1217
FBgn0051064	3623
FBgn0029123	4046
FBgn0037279	1696
FBgn0025687	3263
FBgn0000318	640
FBgn0032124	1625
FBgn0032658	1767
FBgn0038890	3536
FBgn0013334	5236
FBgn0261552	2685
FBgn0031745	2205
FBgn0022338	1245
FBgn0015777	2679
FBgn0039532	1197
FBgn0039329	3049
FBgn0037013	579
FBgn0037850	1116
FBgn0003502	3414
FBgn0045443	1552
FBgn0038639	2769
FBgn0038575	1607
FBgn0037410	1448
FBgn0037298	1741
FBgn0037890	1003
FBgn0039296	1820
FBgn0032094	799
FBgn0086605	1334
FBgn0031673	1638
FBgn0027505	4327
FBgn0038960	2314
FBgn0043791	1860
FBgn0039441	1086
FBgn0024432	838
FBgn0001970	2194
FBgn0032684	1944
FBgn0051897	3214
FBgn0037625	2632
FBgn0051533	2704
FBgn0039132	1076
FBgn0051274	1550
FBgn0028671	3066
FBgn0001230	2228
FBgn0039049	1473
FBgn0032815	3122
FBgn0037779	772
FBgn0038528	522
FBgn0051641	2209
FBgn0037652	1182
FBgn0013301	673
FBgn0031815	2070
FBgn0039209	3730
FBgn0032775	2548
FBgn0028509	4320
FBgn0032415	900
FBgn0037270	1058
FBgn0037215	2966
FBgn0032253	3044
FBgn0037328	680
FBgn0021953	2819
FBgn0041105	2088
FBgn0037715	1008
FBgn0024832	2049
FBgn0032034	779
FBgn0037812	660
FBgn0002023	2577
FBgn0020556	1576
FBgn0037360	2418
FBgn0038241	461
FBgn0039671	727
FBgn0037228	1436
FBgn0032877	1260
FBgn0039648	612
FBgn0015609	10412
FBgn0011740	3998
FBgn0027094	3145
FBgn0052453	434
FBgn0038666	1736
FBgn0015625	2543
FBgn0027608	1860
FBgn0011823	2571
FBgn0053193	2200
FBgn0037744	1435
FBgn0040994	420
FBgn0051217	2394
FBgn0003930	143
FBgn0000422	2082
FBgn0031313	2003
FBgn0039145	539
FBgn0028704	4908
FBgn0032719	2073
FBgn0031791	857
FBgn0027930	1470
FBgn0051531	5327
FBgn0037299	1022
FBgn0005649	2800
FBgn0039504	920
FBgn0038851	978
FBgn0014857	848
FBgn0002936	880
FBgn0037391	2083
FBgn0040679	328
FBgn0037351	742
FBgn0038509	513
FBgn0000014	3953
FBgn0039039	3197
FBgn0039632	3511
FBgn0039369	923
FBgn0038257	1215
FBgn0032089	1186
FBgn0032637	1244
FBgn0028467	3401
FBgn0032184	576
FBgn0032075	1119
